title,author,rating,genres,language,gender
The Mime Order,Samantha Shannon,4.19,"['Fantasy', 'Young Adult', 'Dystopia', 'Fiction', 'Paranormal', 'Science Fiction', 'Urban Fantasy', 'Adult', 'Romance', 'Supernatural']",English,w
The Wind Singer,William Nicholson,3.86,"['Fantasy', 'Young Adult', 'Fiction', 'Dystopia', 'Childrens', 'Adventure', 'Young Adult Fantasy', 'High Fantasy', 'Science Fiction', 'Middle Grade']",English,m
The Palace of Dreams,Ismail Kadare,3.97,"['Fiction', 'Fantasy', 'Albanian Literature', 'Dystopia', 'Literature', 'Novels', 'Classics', 'Science Fiction', '20th Century', 'European Literature']",English,m
Genesis,Eduardo Galeano,4.34,"['History', 'Nonfiction', 'Latin American', 'Literature', 'Spanish Literature', 'Latin American Literature', 'Politics', 'Historical', 'Short Stories', 'Contemporary']",English,m
The Crippled Lamb,"Max Lucado , Jenna Lucado Bishop, Sara Lucado, Andrea Lucado",4.46,"['Christmas', 'Picture Books', 'Childrens', 'Christian', 'Holiday', 'Religion', 'Fiction', 'Christian Fiction', 'Animals', 'Christianity']",English,m
An Evil Cradling,Brian Keenan,4.34,"['Nonfiction', 'Biography', 'Memoir', 'Autobiography', 'History', 'Ireland', 'Lebanon', 'Politics', 'Irish Literature', 'Biography Memoir']",English,m
The Names,Don DeLillo,3.64,"['Fiction', 'Novels', 'American', 'Literature', 'Greece', 'Mystery', 'Contemporary', 'Literary Fiction', 'The United States Of America', '20th Century']",English,m
Envy,Sandra Brown,4.17,"['Romance', 'Romantic Suspense', 'Mystery', 'Suspense', 'Fiction', 'Thriller', 'Contemporary', 'Mystery Thriller', 'Contemporary Romance', 'Audiobook']",English,w
If I Never Get Back,Darryl Brock,4.09,"['Baseball', 'Time Travel', 'Fiction', 'Historical Fiction', 'Sports', 'Science Fiction', 'Fantasy', 'Novels', 'Speculative Fiction', 'Historical']",English,m
The King Beyond the Gate,David Gemmell,4.13,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Heroic Fantasy', 'High Fantasy', 'Sword and Sorcery', 'Adventure', 'Science Fiction Fantasy', 'Epic', 'Action']",English,m
Wishful Drinking,Carrie Fisher,3.8,"['Nonfiction', 'Memoir', 'Biography', 'Humor', 'Audiobook', 'Autobiography', 'Biography Memoir', 'Mental Health', 'Comedy', 'Mental Illness']",English,w
It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy,Greg Behrendt,4.02,"['Nonfiction', 'Self Help', 'Relationships', 'Chick Lit', 'Humor', 'Psychology', 'Adult', 'Romance', 'Love', 'Personal Development']",English,m
Imagine: How Creativity Works,Jonah Lehrer,3.82,"['Nonfiction', 'Psychology', 'Science', 'Business', 'Art', 'Self Help', 'Writing', 'Design', 'Neuroscience', 'Sociology']",English,m
Aylak Adam,Yusuf Atılgan,4.3,"['Turkish Literature', 'Turkish', 'Fiction', 'Roman', 'Novels', 'Literature', 'Classics', '20th Century', 'Contemporary', 'School']",Turkish,m
"Justine, or The Misfortunes of Virtue",Marquis de Sade,3.41,"['Classics', 'Fiction', 'Erotica', 'France', 'Philosophy', 'French Literature', '18th Century', 'Literature', 'Novels', 'BDSM']",Spanish,m
Black City,Elizabeth Richards,3.75,"['Young Adult', 'Dystopia', 'Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Science Fiction', 'Paranormal Romance', 'Supernatural', 'Post Apocalyptic']",English,w
Cities of the Red Night,William S. Burroughs,3.77,"['Fiction', 'Science Fiction', 'Literature', 'Fantasy', 'Novels', 'American', '20th Century', 'Dystopia', 'The United States Of America', 'Surreal']",English,m
The Book of Human Skin,Michelle Lovric,3.93,"['Historical Fiction', 'Fiction', 'Historical', 'Horror', 'Italy', 'Adult', 'Books About Books', 'Gothic', 'Novels', 'Book Club']",English,w
Coexist,Julia Crane,3.61,"['Fantasy', 'Young Adult', 'Paranormal', 'Romance', 'Magic', 'Elves', 'Fae', 'Urban Fantasy', 'Paranormal Romance', 'Fairies']",English,w
The Orphan Queen,Jodi Meadows,3.96,"['Fantasy', 'Young Adult', 'Romance', 'Magic', 'High Fantasy', 'Young Adult Fantasy', 'Fiction', 'Adventure', 'Paranormal', 'Dystopia']",English,w
Don't Even Think About It,Sarah Mlynowski,3.74,"['Young Adult', 'Contemporary', 'Paranormal', 'Fantasy', 'Romance', 'Fiction', 'Science Fiction', 'Teen', 'High School', 'Chick Lit']",English,w
Thanks for the Trouble,Tommy Wallach,3.88,"['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Realistic Fiction', 'Magical Realism', 'Young Adult Contemporary', 'Fantasy', 'Humor', 'Teen']",English,m
The Sun Does Shine: How I Found Life and Freedom on Death Row,"Anthony Ray Hinton, Lara Love Hardin",4.62,"['Nonfiction', 'Memoir', 'Biography', 'Audiobook', 'True Crime', 'Race', 'Social Justice', 'Biography Memoir', 'Crime', 'Anti Racist']",English,m
An Inconvenient Book: Real Solutions to the World's Biggest Problems,"Glenn Beck, Kevin Balfe , Steve Burguiere, Dan Andros, Paul Starke, more…",3.75,"['Politics', 'Nonfiction', 'Humor', 'History', 'Comedy', 'Philosophy', 'Political Science', 'Government', 'Society', 'History and Politics']",English,m
Timequake,Kurt Vonnegut Jr.,3.72,"['Fiction', 'Science Fiction', 'Humor', 'Classics', 'Literature', 'Novels', 'Time Travel', 'American', 'Fantasy', 'Literary Fiction']",English,m
Judas Unchained,Peter F. Hamilton,4.31,"['Science Fiction', 'Space Opera', 'Fiction', 'Audiobook', 'Science Fiction Fantasy', 'Fantasy', 'Space', 'Aliens', 'Epic', 'Adventure']",English,m
Wilt,Tom Sharpe,3.95,"['Fiction', 'Humor', 'Comedy', 'British Literature', 'Novels', 'Literature', 'Contemporary', 'Modern', '20th Century', 'Audiobook']",English,m
Princess Mia,Meg Cabot,3.84,"['Young Adult', 'Romance', 'Chick Lit', 'Contemporary', 'Fiction', 'Teen', 'Childrens', 'Humor', 'Realistic Fiction', 'Young Adult Contemporary']",English,w
Brazzaville Beach,William Boyd,3.94,"['Fiction', 'Africa', 'Contemporary', 'Literary Fiction', 'Novels', 'Literature', 'Book Club', 'Thriller', 'Historical Fiction', 'Adventure']",English,m
Cosmic,Frank Cottrell Boyce,3.93,"['Science Fiction', 'Adventure', 'Middle Grade', 'Fiction', 'Young Adult', 'Childrens', 'Humor', 'Fantasy', 'Juvenile', 'Space']",English,m
Halo: Ghosts of Onyx,Eric S. Nylund,4.17,"['Science Fiction', 'Fiction', 'Video Games', 'Fantasy', 'Novels', 'Science Fiction Fantasy', 'Games', 'Military Fiction', 'Space Opera', 'Space']",English,m
دایی جان ناپلئون,Iraj Pezeshkzad,4.17,"['Fiction', 'Iran', 'Novels', 'Humor', 'Literature', 'Comedy', 'Historical Fiction', '20th Century', 'Classics', 'Unfinished']",Persian,m
Separation of Power,Vince Flynn,4.3,"['Fiction', 'Thriller', 'Espionage', 'Action', 'Mystery', 'Suspense', 'Spy Thriller', 'Mystery Thriller', 'Military Fiction', 'Audiobook']",English,m
"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance","Steven D. Levitt, Stephen J. Dubner",3.99,"['Nonfiction', 'Economics', 'Business', 'Science', 'Psychology', 'Sociology', 'Audiobook', 'Social Science', 'Finance', 'Politics']",English,m
Patient Zero,Jonathan Maberry,3.98,"['Horror', 'Zombies', 'Thriller', 'Fiction', 'Science Fiction', 'Mystery', 'Suspense', 'Audiobook', 'Drama', 'Fantasy']",English,m
The Shoemaker's Wife,Adriana Trigiani,3.99,"['Historical Fiction', 'Fiction', 'Romance', 'Historical', 'Italy', 'Adult Fiction', 'Audiobook', 'Chick Lit', 'Adult', 'Book Club']",English,w
Chill Factor,Sandra Brown,3.99,"['Romance', 'Mystery', 'Romantic Suspense', 'Suspense', 'Thriller', 'Fiction', 'Mystery Thriller', 'Crime', 'Contemporary', 'Audiobook']",English,w
1493: Uncovering the New World Columbus Created,Charles C. Mann,4.1,"['History', 'Nonfiction', 'Science', 'American History', 'World History', 'Anthropology', 'Historical', 'Economics', 'Audiobook', 'Environment']",English,m
"Ramona Quimby, Age 8",Beverly Cleary,4.09,"['Childrens', 'Fiction', 'Middle Grade', 'Realistic Fiction', 'Young Adult', 'Classics', 'Chapter Books', 'Juvenile', 'Humor', 'Kids']",English,w
"Soul Eater, Vol. 1",Atsushi Ohkubo,4.29,"['Manga', 'Fantasy', 'Graphic Novels', 'Comics', 'Anime', 'Action', 'Shonen', 'Comics Manga', 'Young Adult', 'Supernatural']",English,m
Kurt Vonnegut's Cat's Cradle,"Harold Bloom (Editor), more…",4.35,"['Fiction', 'Science Fiction', 'Classics', 'Literature', 'Novels', 'Contemporary', 'Science Fiction Fantasy', 'Humor', 'Literary Criticism', 'Comedy']",English,m
Codex Seraphinianus. Ein Orbis Pictus des Universums der Phantasie.,Luigi Serafini,4.51,"['Art', 'Fantasy', 'Fiction', 'Science Fiction', 'Graphic Novels', 'Comics', 'Reference', 'Design', 'Italy', 'Italian Literature']",German,m
A Quiet Kind of Thunder,Sara Barnard,4.0,"['Contemporary', 'Young Adult', 'Romance', 'Mental Health', 'Fiction', 'Young Adult Contemporary', 'Disability', 'Mental Illness', 'Realistic Fiction', 'Coming Of Age']",English,w
Be Still and Listen: Experience the Presence of God in Your Life,Amos Smith,4.36,"['Christianity', 'Nonfiction', 'New Adult', 'Faith', 'Contemporary', 'Spirituality', 'Adult', 'Religion']",,m
A Decent Ride,Irvine Welsh,3.74,"['Fiction', 'Novels', 'Contemporary', 'Scotland', 'Humor', 'Comedy', 'Audiobook', 'Crime', 'Modern', 'Thriller']",English,m
The Reason: It's about More Than Just the Money,Quentin Brent,4.26,"['Fiction', 'Contemporary', 'Drama', 'Thriller']",,m
Invasion of the Boy Snatchers,Lisi Harrison,3.78,"['Young Adult', 'Realistic Fiction', 'Chick Lit', 'Fiction', 'Middle Grade', 'Contemporary', 'Childrens', 'Teen', 'Romance', 'Drama']",English,w
Primary Inversion,Catherine Asaro,3.74,"['Science Fiction', 'Space Opera', 'Romance', 'Fiction', 'Science Fiction Fantasy', 'Fantasy', 'Audiobook', 'Space', 'Science Fiction Romance', 'Military Fiction']",English,w
Tonio Kröger,Thomas Mann,3.73,"['Classics', 'German Literature', 'Fiction', 'Germany', 'Literature', 'Short Stories', 'School', 'Novella', 'Novels', '20th Century']",English,m
Candy,Kevin Brooks,3.86,"['Young Adult', 'Romance', 'Fiction', 'Realistic Fiction', 'Contemporary', 'Teen', 'Abuse', 'Drama', 'Love', 'British Literature']",English,m
La muerte y otras sorpresas,Mario Benedetti,4.06,"['Spanish Literature', 'Short Stories', 'Fiction', 'Poetry']",Spanish,m
Lord John and the Private Matter,Diana Gabaldon,3.71,"['Historical Fiction', 'Fiction', 'Historical', 'Mystery', 'Fantasy', 'Romance', 'Audiobook', 'Historical Romance', 'LGBT', 'Historical Mystery']",English,w
The Legend of Deathwalker,David Gemmell,4.31,"['Fantasy', 'Fiction', 'Heroic Fantasy', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Adventure', 'Sword and Sorcery', 'Epic', 'Novels']",English,m
You Don't Know Me,David Klass,3.89,"['Young Adult', 'Fiction', 'Realistic Fiction', 'Abuse', 'Contemporary', 'Teen', 'High School', 'School', 'Coming Of Age', 'Romance']",English,m
Never Look Away,Linwood Barclay,4.01,"['Thriller', 'Mystery', 'Fiction', 'Suspense', 'Mystery Thriller', 'Crime', 'Canada', 'Audiobook', 'Adult', 'Psychological Thriller']",English,m
Beyond Band of Brothers: The War Memoirs of Major Dick Winters,"Dick Winters, Cole C. Kingseed",4.29,"['History', 'Nonfiction', 'Biography', 'Military Fiction', 'World War II', 'War', 'Memoir', 'Military History', 'Autobiography', 'Leadership']",English,m
Sweep: Volume 1,Cate Tiernan,4.26,"['Young Adult', 'Fantasy', 'Witches', 'Paranormal', 'Magic', 'Romance', 'Fiction', 'Urban Fantasy', 'Supernatural', 'Wicca']",English,w
Hominids,Robert J. Sawyer,3.79,"['Science Fiction', 'Fiction', 'Hugo Awards', 'Alternate History', 'Fantasy', 'Science Fiction Fantasy', 'Canada', 'Speculative Fiction', 'Audiobook', 'Alternate Universe']",English,m
Hotter After Midnight,Cynthia Eden,3.92,"['Paranormal', 'Paranormal Romance', 'Romance', 'Vampires', 'Shapeshifters', 'Fantasy', 'Demons', 'Werewolves', 'Urban Fantasy', 'Adult']",English,w
"It’s (Not That) Complicated: How to Relate to Guys in a Healthy, Sane, and Biblical Way","Anna Sofia Botkin, Elizabeth Botkin",4.31,"['Christian', 'Nonfiction', 'Relationships', 'Marriage', 'Christianity', 'Family', 'Christian Living', 'Self Help', 'Christian Non Fiction', 'Religion']",,w
Masque of the Red Death,Bethany Griffin,3.7,"['Young Adult', 'Steampunk', 'Dystopia', 'Fantasy', 'Romance', 'Science Fiction', 'Post Apocalyptic', 'Paranormal', 'Historical Fiction', 'Fiction']",English,w
Boy Toy,Barry Lyga,4.0,"['Young Adult', 'Contemporary', 'Abuse', 'Realistic Fiction', 'Fiction', 'Romance', 'Teen', 'Coming Of Age', 'High School', 'Drama']",English,m
Dr. Franklin's Island,Ann Halam,3.92,"['Science Fiction', 'Young Adult', 'Fiction', 'Survival', 'Teen', 'Fantasy', 'Adventure', 'Mystery', 'Animals', 'Dystopia']",English,w
The Riddle-Master of Hed,Patricia A. McKillip,4.01,"['Fantasy', 'Fiction', 'Young Adult', 'High Fantasy', 'Science Fiction Fantasy', 'Epic Fantasy', 'Magic', 'Science Fiction', 'Speculative Fiction', 'Adventure']",English,w
Wait for Me,Elisabeth Naughton,3.97,"['Romance', 'Romantic Suspense', 'Contemporary Romance', 'Contemporary', 'Suspense', 'Mystery', 'Fiction', 'Adult', 'Chick Lit', 'Thriller']",English,w
The Spook's Blood,Joseph Delaney,4.23,"['Fantasy', 'Young Adult', 'Horror', 'Fiction', 'Paranormal', 'Witches', 'Magic', 'Adventure', 'Childrens', 'Young Adult Fantasy']",English,m
The Education of Sebastian,Jane Harvey-Berrick,3.89,"['Romance', 'Contemporary Romance', 'Contemporary', 'Erotica', 'New Adult', 'Adult', 'Abuse', 'Military Fiction', 'Erotic Romance', 'Chick Lit']",English,w
God and the State,Mikhail Bakunin,3.86,"['Philosophy', 'Politics', 'Nonfiction', 'Religion', 'Russia', 'History', 'Atheism', 'Anarchism', 'Theory', 'Political Science']",English,m
The Hollow Chocolate Bunnies of the Apocalypse,Robert Rankin,3.75,"['Fantasy', 'Fiction', 'Humor', 'Mystery', 'Comedy', 'Science Fiction', 'Science Fiction Fantasy', 'Crime', 'Comic Fantasy', 'Detective']",English,m
"Cross My Heart, Hope to Die",Sara Shepard,4.06,"['Young Adult', 'Mystery', 'Contemporary', 'Romance', 'Fiction', 'Chick Lit', 'Mystery Thriller', 'Thriller', 'Teen', 'Audiobook']",English,w
The Fairest Beauty,Melanie Dickerson,3.95,"['Romance', 'Young Adult', 'Fantasy', 'Historical Fiction', 'Fairy Tales', 'Christian Fiction', 'Christian', 'Retellings', 'Historical', 'Fairy Tale Retellings']",English,w
Ketchup Clouds,Annabel Pitcher,3.78,"['Young Adult', 'Contemporary', 'Romance', 'Mystery', 'Fiction', 'Realistic Fiction', 'Death', 'Teen', 'Young Adult Contemporary', 'Audiobook']",English,w
The King in Yellow and Other Horror Stories,Robert W. Chambers,3.7,"['Horror', 'Fiction', 'Short Stories', 'Fantasy', 'Classics', 'Weird Fiction', 'Gothic', 'Supernatural', 'Literature', 'Mystery']",English,m
The Long Haul,Jeff Kinney,4.35,"['Humor', 'Fiction', 'Middle Grade', 'Childrens', 'Graphic Novels', 'Young Adult', 'Realistic Fiction', 'Comedy', 'Comics', 'Juvenile']",English,m
Seconds,Bryan Lee O'Malley,4.06,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Young Adult', 'Adult', 'Magical Realism', 'Comic Book', 'Humor']",English,m
The Midnight Palace,Carlos Ruiz Zafón,3.61,"['Fantasy', 'Young Adult', 'Fiction', 'Mystery', 'Horror', 'Historical Fiction', 'Thriller', 'Historical', 'Spanish Literature', 'Gothic']",English,m
The Little Mermaid,Hans Christian Andersen,4.0,"['Classics', 'Fantasy', 'Childrens', 'Fairy Tales', 'Fiction', 'Short Stories', 'Picture Books', 'Romance', 'Mermaids', '19th Century']",English,m
Weirdos from Another Planet!,Bill Watterson,4.71,"['Comics', 'Humor', 'Fiction', 'Graphic Novels', 'Comic Strips', 'Comic Book', 'Comedy', 'Graphic Novels Comics', 'Childrens', 'Cartoon']",English,m
آخر الشهود,"Svetlana Alexievich, سفيتلانا ألكسييفيتش",4.48,"['Nonfiction', 'History', 'War', 'Russia', 'World War II', 'Historical', 'Russian Literature', 'Memoir', 'Nobel Prize', 'Biography']",Arabic,w
Londonstani,Gautam Malkani,3.35,"['Contemporary', 'Fiction', 'Novels', 'India', 'British Literature', 'Literature', 'Asia', 'Cultural', 'Modern', 'Race']",English,m
Echoes of the Great Song,David Gemmell,4.04,"['Fantasy', 'Fiction', 'High Fantasy', 'Epic Fantasy', 'Heroic Fantasy', 'Novels', 'Magic', 'Epic', 'Science Fiction', 'Science Fiction Fantasy']",English,m
The Hunt for Atlantis,Andy McDermott,3.9,"['Adventure', 'Thriller', 'Fiction', 'Mystery', 'Action', 'Mystery Thriller', 'Historical Fiction', 'Suspense', 'Fantasy', 'Archaeology']",English,m
Spirit Walker,Michelle Paver,4.27,"['Fantasy', 'Young Adult', 'Fiction', 'Adventure', 'Historical Fiction', 'Historical', 'Childrens', 'Animals', 'Magic', 'Middle Grade']",English,w
A Thousand Plateaus: Capitalism and Schizophrenia,"Gilles Deleuze, Félix Guattari",4.3,"['Philosophy', 'Theory', 'Nonfiction', 'Politics', 'Psychology', 'Academic', 'France', 'History', 'Sociology', 'Psychoanalysis']",English,m
Oz: The Wonderful Wizard of Oz,"Eric Shanower , L. Frank Baum",4.09,"['Graphic Novels', 'Comics', 'Fantasy', 'Classics', 'Fiction', 'Childrens', 'Young Adult', 'Graphic Novels Comics', 'Marvel', 'Adventure']",English,m
Struck,Jennifer Bosworth,3.68,"['Young Adult', 'Dystopia', 'Fantasy', 'Paranormal', 'Science Fiction', 'Romance', 'Post Apocalyptic', 'Urban Fantasy', 'Supernatural', 'Apocalyptic']",English,w
Prized,Caragh M. O'Brien,3.98,"['Young Adult', 'Dystopia', 'Romance', 'Science Fiction', 'Fantasy', 'Fiction', 'Post Apocalyptic', 'Teen', 'Audiobook', 'Adventure']",English,w
La vuelta del ranquel,Florencia Bonelli,4.26,"['Romance', 'Historical Romance', 'Historical Fiction', 'Historical', 'Adult Fiction']",Spanish,w
Me llaman Artemio Furia,Florencia Bonelli,4.29,"['Historical Romance', 'Romance', 'Historical Fiction']",Spanish,w
Witch World,Christopher Pike,3.6,"['Young Adult', 'Fantasy', 'Paranormal', 'Witches', 'Supernatural', 'Fiction', 'Magic', 'Romance', 'Urban Fantasy', 'Horror']",English,m
The Forever of Ella and Micha,Jessica Sorensen,4.09,"['New Adult', 'Romance', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'College', 'Music', 'Chick Lit', 'Drama', 'Fiction']",English,w
The Manchurian Candidate,Richard Condon,4.09,"['Fiction', 'Thriller', 'Classics', 'Mystery', 'Espionage', 'Mystery Thriller', 'Politics', 'Suspense', 'Crime', 'Novels']",English,m
The Case of the Cryptic Crinoline,Nancy Springer,4.12,"['Mystery', 'Historical Fiction', 'Young Adult', 'Historical', 'Middle Grade', 'Fiction', 'Childrens', 'Adventure', 'Audiobook', 'Juvenile']",English,w
Elect,Rachel Van Dyken,4.18,"['New Adult', 'Romance', 'College', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'Dark', 'Suspense', 'High School', 'Mystery']",English,w
La unión. Epílogo de vuelta a tu amor,Isabel Acuña C.,4.19,[],Spanish,w
Alexander: Child of a Dream,Valerio Massimo Manfredi,4.08,"['Historical Fiction', 'Fiction', 'Historical', 'Literature', 'War', 'Fantasy', 'Novels', 'Ancient', 'Ancient History', 'Historical Romance']",English,m
"Saga, Vol. 2",Brian K. Vaughan  (Writer),4.53,"['Comics', 'Science Fiction', 'Fiction', 'Graphic Novels Comics', 'Adult', 'Comic Book', 'Romance', 'Graphic Novels', 'Adventure', 'Space Opera']",English,m
Three Wishes,Liane Moriarty,3.78,"['Fiction', 'Chick Lit', 'Contemporary', 'Audiobook', 'Australia', 'Romance', 'Adult Fiction', 'Adult', 'Family', 'Womens Fiction']",English,w
