title,author,rating,genres,language,gender
Studies in the Sermon on the Mount,D. Martyn Lloyd-Jones,4.61,"['Theology', 'Christian', 'Christianity', 'Nonfiction', 'Faith', 'Reference', 'Religion', 'New Testament', 'Christian Living', 'Classics']",English,unknown
Two Little Girls in Blue,Mary Higgins Clark,3.86,"['Mystery', 'Fiction', 'Suspense', 'Thriller', 'Crime', 'Mystery Thriller', 'Adult', 'Audiobook', 'Contemporary', 'Adult Fiction']",English,mostly_female
Gora,"Rabindranath Tagore, Marguerite Glotz, more…",4.24,"['Fiction', 'India', 'Classics', 'Indian Literature', 'Novels', 'Historical Fiction', 'Literature', 'Drama', 'Romance', 'Religion']",German,unknown
طيور الجنوب,أماني أبو الفضل,3.9,['Novels'],Arabic,unknown
Intrinsical,Lani Woodland,3.78,"['Young Adult', 'Paranormal', 'Ghosts', 'Fantasy', 'Romance', 'Paranormal Romance', 'Supernatural', 'Urban Fantasy', 'Mystery', 'Fiction']",English,unknown
Refrain,Winna Efendi,3.86,"['Romance', 'Indonesian Literature', 'Novels', 'Fiction', 'Young Adult', 'Love', 'High School', 'Family', 'Teen', 'Slice Of Life']",Indonesian,unknown
Born to Bite,Lynsay Sands,4.21,"['Paranormal Romance', 'Paranormal', 'Vampires', 'Romance', 'Fantasy', 'Adult', 'Urban Fantasy', 'Fiction', 'Humor', 'Supernatural']",English,unknown
The Locket,Stacey Jay,3.66,"['Young Adult', 'Time Travel', 'Fantasy', 'Romance', 'Science Fiction', 'Contemporary', 'Paranormal', 'Fiction', 'Chick Lit', 'Teen']",English,mostly_female
Museum of Thieves,Lian Tanner,3.91,"['Fantasy', 'Middle Grade', 'Adventure', 'Young Adult', 'Childrens', 'Fiction', 'Dystopia', 'Juvenile', 'Audiobook', 'Mystery']",English,andy
The King of Elfland's Daughter,Lord Dunsany,3.84,"['Fantasy', 'Classics', 'Fiction', 'Fairy Tales', 'High Fantasy', 'Science Fiction Fantasy', 'Literature', 'Romance', 'Novels', 'Epic Fantasy']",English,unknown
إصلاح القلوب,"عمرو خالد, عمرو خالد",4.18,"['Religion', 'Nonfiction', 'Islam']",Arabic,unknown
طواحين بيروت,توفيق يوسف عواد,3.83,"['Novels', 'Fiction']",Arabic,unknown
The Chronicles of Audy: 4R,Orizuka,4.28,"['Romance', 'Young Adult', 'Family', 'Novels', 'Indonesian Literature', 'Fiction', 'Comedy', 'Drama', 'Humor', 'Contemporary']",Indonesian,unknown
The Adventures of Feluda,Satyajit Ray,4.35,"['Fiction', 'India', 'Mystery', 'Short Stories', 'Detective', 'Adventure', 'Crime', 'Classics']",English,mostly_male
Chasing Daisy,Paige Toon,4.09,"['Chick Lit', 'Romance', 'Contemporary', 'Contemporary Romance', 'Sports', 'Adult', 'Fiction', 'Young Adult', 'Adult Fiction', 'Travel']",English,andy
"Shadow Falls, Complete Series: 5 Books + 2 Short Stories",C.C. Hunter,4.72,"['Young Adult', 'Fantasy', 'Vampires', 'Supernatural']",,unknown
Prince of the Elves,Kazu Kibuishi,4.39,"['Graphic Novels', 'Fantasy', 'Comics', 'Middle Grade', 'Adventure', 'Fiction', 'Young Adult', 'Childrens', 'Graphic Novels Comics', 'Magic']",English,unknown
Being Jamie Baker,Kelly Oram,4.02,"['Young Adult', 'Paranormal', 'Romance', 'Fantasy', 'High School', 'Supernatural', 'Science Fiction', 'Contemporary', 'Paranormal Romance', 'Superheroes']",English,mostly_female
Sunset at Blandings,P.G. Wodehouse,4.06,"['Fiction', 'Humor', 'Classics', 'Comedy', 'Literature', 'British Literature']",English,unknown
شازده احتجاب,Houshang Golshiri,3.77,"['Novels', 'Fiction', 'Literature', 'Iran', 'Novella', 'Unfinished', 'Classics', '20th Century']",Persian,unknown
أناشيد الإثم والبراءة,مصطفى محمود,4.03,"['Nonfiction', 'Religion', 'Philosophy', 'Islam', 'Literature', 'Spirituality', 'Egypt']",Arabic,unknown
Suicide Watch,Kelley York,4.25,"['M M Romance', 'Young Adult', 'Contemporary', 'LGBT', 'Romance', 'Mental Illness', 'Mental Health', 'Dark', 'Fiction', 'Coming Of Age']",English,mostly_female
Tenggelamnya Kapal Van Der Wijck,Hamka,4.21,"['Novels', 'Fiction', 'Indonesian Literature', 'Romance', 'Classics', 'Roman', 'Literature', 'Drama', 'Historical Fiction', 'Love']",Indonesian,unknown
Front Page Face-Off,Jo Whittemore,4.14,"['Middle Grade', 'Realistic Fiction', 'Young Adult']",English,andy
Wayward,Blake Crouch,4.12,"['Science Fiction', 'Thriller', 'Fiction', 'Horror', 'Mystery', 'Dystopia', 'Post Apocalyptic', 'Mystery Thriller', 'Suspense', 'Audiobook']",English,mostly_male
Alyzon Whitestarr,Isobelle Carmody,3.85,"['Fantasy', 'Young Adult', 'Urban Fantasy', 'Paranormal', 'Fiction', 'Supernatural', 'Magic', 'Science Fiction', 'Teen', 'Mystery']",,unknown
The Wicked Deep,Shea Ernshaw,3.83,"['Fantasy', 'Young Adult', 'Paranormal', 'Witches', 'Romance', 'Fiction', 'Young Adult Fantasy', 'Magic', 'Mystery', 'Supernatural']",English,andy
Stillness Is the Key,Ryan Holiday,4.26,"['Philosophy', 'Nonfiction', 'Self Help', 'Psychology', 'Personal Development', 'Spirituality', 'Business', 'Audiobook', 'Productivity', 'Leadership']",,mostly_male
سلسلة مقدمة قصيرة عن الحرب العالمية الأولى,مايكل هاورد,4.04,[],Arabic,unknown
The Grace Year,Kim Liggett,4.14,"['Young Adult', 'Dystopia', 'Fiction', 'Fantasy', 'Science Fiction', 'Feminism', 'Audiobook', 'Horror', 'Romance', 'Thriller']",English,mostly_female
Teen Titans: Raven,Kami Garcia,3.98,"['Graphic Novels', 'Comics', 'Young Adult', 'Fantasy', 'Superheroes', 'Graphic Novels Comics', 'Dc Comics', 'Fiction', 'Teen', 'Magic']",English,mostly_female
Smoky the Cow Horse,Will James,3.95,"['Horses', 'Animals', 'Fiction', 'Childrens', 'Young Adult', 'Historical Fiction', 'Westerns', 'Juvenile', 'Classics', 'Middle Grade']",English,mostly_male
The Law of Nines,Terry Goodkind,3.61,"['Fantasy', 'Fiction', 'Urban Fantasy', 'Thriller', 'Science Fiction', 'Science Fiction Fantasy', 'Mystery', 'Epic Fantasy', 'Romance', 'Suspense']",English,mostly_male
Pimp: The Story of My Life,Iceberg Slim,3.99,"['Nonfiction', 'Biography', 'Memoir', 'Autobiography', 'Crime', 'True Crime', 'African American', 'Biography Memoir', 'History', 'American']",English,unknown
"Peace, Love, and Baby Ducks",Lauren Myracle,3.75,"['Young Adult', 'Realistic Fiction', 'Contemporary', 'Fiction', 'Romance', 'Teen', 'Chick Lit', 'Coming Of Age', 'High School', 'Middle Grade']",English,mostly_female
The Braided Path,Chris Wooding,4.04,"['Fantasy', 'Fiction', 'Adult', 'Asia', 'Epic Fantasy', 'High Fantasy']",English,mostly_male
"Dead, Undead, or Somewhere in Between",J.A. Saare,3.73,"['Urban Fantasy', 'Vampires', 'Paranormal', 'Paranormal Romance', 'Fantasy', 'Romance', 'Demons', 'Ghosts', 'Magic', 'Adult']",English,unknown
Open City,Teju Cole,3.5,"['Fiction', 'Africa', 'New York', 'Novels', 'Contemporary', 'Nigeria', 'Literary Fiction', 'Literature', 'American', 'Unfinished']",English,unknown
Dancing on the Edge,Han Nolan,3.87,"['Young Adult', 'Fiction', 'Realistic Fiction', 'Mental Illness', 'Childrens', 'Drama', 'Mental Health', 'Family', 'Novels', 'Teen']",English,andy
Slash,"Slash, Anthony Bozza",3.98,"['Music', 'Biography', 'Nonfiction', 'Autobiography', 'Memoir', 'Biography Memoir', 'Rock N Roll', 'Slash Fiction', 'Musicians', 'History']",English,unknown
Netherworld,K.N. Lee,3.77,"['Fantasy', 'Urban Fantasy', 'Paranormal', 'Vampires', 'Paranormal Romance', 'Demons', 'Angels', 'Young Adult', 'Magic', 'Amazon']",English,unknown
Time and the Gods,Lord Dunsany,3.88,"['Fantasy', 'Short Stories', 'Fiction', 'Classics', 'Mythology', 'High Fantasy', '20th Century', 'Science Fiction', 'Epic', 'Speculative Fiction']",English,unknown
Discourse on the Origin of Inequality,Jean-Jacques Rousseau,3.83,"['Philosophy', 'Nonfiction', 'Politics', 'Classics', 'France', 'Political Science', 'Sociology', 'School', 'History', '18th Century']",English,unknown
Le Malade imaginaire,Molière,3.75,"['Classics', 'Plays', 'France', 'Theatre', 'Fiction', 'Drama', 'French Literature', 'School', 'Humor', '17th Century']",French,unknown
عن الرجال والبنادق,غسان كنفاني,4.03,"['Short Stories', 'Novels', 'Fiction', 'Politics', 'Historical Fiction', 'Literature']",Arabic,unknown
قصيدة بلقيس,نزار قباني,4.3,"['Poetry', 'Fiction', 'Literature', 'Romance', '20th Century', 'Classics', 'Historical', 'Politics']",Arabic,unknown
Fighting for You,Sydney Landon,4.12,"['Romance', 'Contemporary', 'Contemporary Romance', 'New Adult', 'Military Fiction', 'Adult', 'Erotica', 'Audiobook', 'Humor', 'Fiction']",English,mostly_male
رحلتي مع غاندي,أحمد الشقيري,3.64,"['Biography', 'Nonfiction', 'Self Help', 'Religion', 'Human Development', 'Inspirational', 'Spirituality', 'Social', 'Adventure', 'Biography Memoir']",Arabic,unknown
The Crossover,Kwame Alexander,4.27,"['Poetry', 'Young Adult', 'Sports', 'Middle Grade', 'Realistic Fiction', 'Fiction', 'Family', 'Basketball', 'Contemporary', 'Childrens']",English,unknown
Sutera Bidadari,Ramlee Awang Murshid,4.47,"['Novels', 'Thriller', 'Fiction']",Malay,unknown
Sketchy Behavior,Erynn Mangum,3.82,"['Young Adult', 'Mystery', 'Christian', 'Christian Fiction', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Teen', 'Adventure', 'Humor']",English,unknown
The Atlantis Gene,A.G. Riddle,3.73,"['Science Fiction', 'Fiction', 'Thriller', 'Mystery', 'Fantasy', 'Audiobook', 'Adventure', 'Science Fiction Fantasy', 'Suspense', 'Mystery Thriller']",English,unknown
世界一初恋 ~小野寺律の場合3~,"Shungiku Nakamura, 中村春菊",4.41,"['Manga', 'Yaoi', 'Romance', 'Boys Love', 'M M Romance', 'LGBT', 'Graphic Novels', 'Fiction', 'Comics Manga', 'Humor']",Japanese,unknown
Sins & Shadows,Lyn Benedict,3.36,"['Urban Fantasy', 'Paranormal', 'Fantasy', 'Magic', 'Mystery', 'Fiction', 'Paranormal Urban Fantasy', 'Angels', 'Supernatural', 'Witches']",English,mostly_female
Malcolm X: A Life of Reinvention,Manning Marable,4.2,"['Biography', 'History', 'Nonfiction', 'Race', 'Politics', 'African American', 'American History', 'Biography Memoir', 'Audiobook', 'Social Justice']",English,unknown
Le Serment des limbes,Jean-Christophe Grangé,4.09,"['Thriller', 'Crime', 'Fiction', 'France', 'Mystery', 'Mystery Thriller', 'Horror', 'Roman', 'Audiobook', 'Detective']",French,unknown
The Way of the Dragon,Chris Bradford,4.37,"['Historical Fiction', 'Adventure', 'Young Adult', 'Fantasy', 'Historical', 'Fiction', 'Japan', 'Action', 'War', 'Martial Arts']",English,mostly_male
رجل تحت الصفر,مصطفى محمود,3.76,"['Novels', 'Fiction', 'Literature', 'Science Fiction', 'Egypt', 'Short Stories']",Arabic,unknown
Urban Shaman,C.E. Murphy,3.73,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Magic', 'Fiction', 'Mystery', 'Supernatural', 'Romance', 'Urban', 'Mythology']",English,unknown
Loyalty and Deceit,"Beanie Sigel, Juma",3.91,[],English,unknown
The Drunk Detective: A Dotty Davis Comedy Suspense,Mary Jean Curry,3.43,[],,mostly_female
Pumpkinheads,Rainbow Rowell,4.09,"['Graphic Novels', 'Young Adult', 'Romance', 'Contemporary', 'Comics', 'Fiction', 'LGBT', 'Graphic Novels Comics', 'Realistic Fiction', 'Teen']",English,unknown
Small Change: The Secret Life of Penny Burford,J. Belinda Yandell,3.97,"['Fiction', 'Christmas', 'Inspirational', 'Contemporary', 'Adult', 'Book Club', 'Short Stories', 'Young Adult', 'Adult Fiction', 'Holiday']",English,unknown
Unwritten Rules,M.A. Stacie,3.66,"['Romance', 'Contemporary Romance', 'Contemporary', 'New Adult', 'Adult', 'Music', 'Erotica', 'Chick Lit', 'Young Adult', 'Erotic Romance']",English,unknown
Dianetics: The Modern Science of Mental Health,L. Ron Hubbard,2.39,"['Religion', 'Nonfiction', 'Philosophy', 'Psychology', 'Self Help', 'Science', 'Cults', 'Spirituality', 'Reference', 'Occult']",English,unknown
You Have to Stop This,Pseudonymous Bosch,4.33,"['Fantasy', 'Mystery', 'Middle Grade', 'Fiction', 'Adventure', 'Childrens', 'Young Adult', 'Humor', 'Magic', 'Mystery Thriller']",English,unknown
محال,"يوسف زيدان , Youssef Ziedan",3.31,"['Novels', 'Literature', 'Fiction', 'Egyptian Literature', 'Politics', 'Egypt', 'Unfinished']",Arabic,unknown
Η αίθουσα του θρόνου,"Tasos Athanasiadis, Τάσος Αθανασιάδης",4.17,"['Fiction', 'Greece', 'Classics', 'Literature']","Greek, Modern (1453-)",unknown
I For You,Orizuka,4.0,"['Romance', 'Fiction', 'Indonesian Literature', 'Young Adult', 'Novels', 'Teen', 'High School', 'Contemporary Romance', 'Drama', 'Slice Of Life']",Indonesian,unknown
The Shooting Star,Hergé,3.91,"['Comics', 'Graphic Novels', 'Bande Dessinée', 'Adventure', 'Fiction', 'Childrens', 'Graphic Novels Comics', 'Comic Book', 'France', 'Mystery']",English,unknown
من او,Reza Amirkhani,3.8,"['Novels', 'Fiction', 'Romance', 'Literature', 'Iran', 'Unfinished', 'Magical Realism', 'Roman']",Persian,mostly_male
No Place Like Home,Mary Higgins Clark,3.87,"['Mystery', 'Fiction', 'Suspense', 'Thriller', 'Mystery Thriller', 'Crime', 'Adult', 'Audiobook', 'Adult Fiction', 'Romance']",English,mostly_female
Just Take My Heart,Mary Higgins Clark,3.77,"['Mystery', 'Fiction', 'Suspense', 'Mystery Thriller', 'Thriller', 'Crime', 'Adult', 'Audiobook', 'Adult Fiction', 'Murder Mystery']",English,mostly_female
Storm Shells,G.J. Walker-Smith,4.5,"['Romance', 'Contemporary', 'New Adult', 'Young Adult', 'Chick Lit', 'Love', 'Contemporary Romance', 'Marriage', 'Amazon', 'High School']",English,unknown
The Stonekeeper,Kazu Kibuishi,4.17,"['Graphic Novels', 'Fantasy', 'Comics', 'Middle Grade', 'Adventure', 'Childrens', 'Young Adult', 'Fiction', 'Graphic Novels Comics', 'Magic']",English,unknown
The Last Council,Kazu Kibuishi,4.4,"['Graphic Novels', 'Fantasy', 'Comics', 'Middle Grade', 'Adventure', 'Fiction', 'Young Adult', 'Childrens', 'Graphic Novels Comics', 'Magic']",English,unknown
The Innocence of Father Brown,G.K. Chesterton,3.84,"['Mystery', 'Fiction', 'Classics', 'Short Stories', 'Crime', 'Detective', 'Audiobook', 'British Literature', 'Christian', 'Mystery Thriller']",English,unknown
الآن نفتح الصندوق 3,أحمد خالد توفيق,3.71,"['Horror', 'Novels', 'Short Stories', 'Fantasy', 'Fiction', 'Mystery']",Arabic,unknown
One Man's Meat,E.B. White,4.29,"['Essays', 'Nonfiction', 'Memoir', 'Classics', 'Writing', 'Biography', 'Autobiography', 'Biography Memoir', 'Adult', 'Audiobook']",English,unknown
Trois Chevaux,Erri De Luca,3.72,"['Fiction', 'Italy', 'Novels', 'Italian Literature', 'Roman', 'Horses', '20th Century']",French,unknown
The Bachelor of Arts,R.K. Narayan,3.83,"['Fiction', 'India', 'Indian Literature', 'Classics', 'Novels', 'Humor', 'Literature', 'Drama', 'Historical Fiction', 'Asia']",English,unknown
The Hunted,Charlie Higson,4.5,"['Horror', 'Young Adult', 'Zombies', 'Fiction', 'Dystopia', 'Post Apocalyptic', 'Science Fiction', 'Thriller', 'Survival', 'Teen']",English,mostly_male
To Russia With Love,"Chris Almeida , Cecilia Aubrey",4.62,"['Romantic Suspense', 'Romance', 'Thriller', 'Contemporary Romance', 'Suspense', 'Mystery', 'Fiction']",English,mostly_male
الهول,أحمد خالد توفيق,3.39,"['Novels', 'Horror', 'Short Stories', 'Fiction', 'Egyptian Literature']",Arabic,unknown
مرآة تبحث عن وجه,رشاد حسن,3.62,['Poetry'],Arabic,unknown
The Complete Oz,L. Frank Baum,4.24,"['Classics', 'Fantasy', 'Fiction', 'Childrens', 'Young Adult', 'Adventure', 'Literature', 'Middle Grade', 'Audiobook', 'Collections']",English,unknown
Of Giants and Ice,ShelBach,4.34,"['Fantasy', 'Middle Grade', 'Fairy Tales', 'Adventure', 'Fiction', 'Childrens', 'Retellings', 'Magic', 'Juvenile', 'Young Adult']",English,unknown
Zac and Mia,A.J. Betts,3.68,"['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Realistic Fiction', 'Audiobook', 'Australia', 'Illness', 'Teen', 'Young Adult Contemporary']",English,unknown
Born of Fire,Sherrilyn Kenyon,4.33,"['Romance', 'Paranormal Romance', 'Science Fiction', 'Paranormal', 'Fantasy', 'Aliens', 'Science Fiction Romance', 'Futuristic', 'Adult', 'Urban Fantasy']",English,unknown
Stand,A.L. Jackson,4.37,"['Romance', 'Contemporary Romance', 'New Adult', 'Music', 'Contemporary', 'Musicians', 'Audiobook', 'Amazon', 'Erotica', 'M F Romance']",English,unknown
Tomorrow in the Battle Think on Me,Javier Marías,3.99,"['Fiction', 'Spain', 'Spanish Literature', 'Contemporary', 'Novels', 'Literature', 'Literary Fiction', '20th Century', 'Unfinished', 'Mystery']",English,mostly_male
مغامرة على كوكب الزهرة,راجي عنايت,3.3,"['Short Stories', 'Fiction']",Arabic,unknown
The Vintage Coat,Chris Turnbull,4.32,"['Contemporary', 'Fiction']",English,mostly_male
Foundling,D.M. Cornish,3.89,"['Fantasy', 'Young Adult', 'Steampunk', 'Fiction', 'Adventure', 'Teen', 'Science Fiction Fantasy', 'Childrens', 'Science Fiction', 'Young Adult Fantasy']",English,unknown
"Bleach, Volume 02",Tite Kubo,4.29,"['Manga', 'Fantasy', 'Graphic Novels', 'Comics', 'Fiction', 'Supernatural', 'Action', 'Shonen', 'Young Adult', 'Anime']",English,unknown
رياض الصالحين,يحيى بن شرف النووي,4.64,"['Religion', 'Islam', 'Nonfiction', 'Theology', 'Spirituality']",Arabic,unknown
This Alien Shore,C.S. Friedman,4.05,"['Science Fiction', 'Fiction', 'Space Opera', 'Fantasy', 'Science Fiction Fantasy', 'Cyberpunk', 'Aliens', 'Speculative Fiction', 'Space', 'Mystery']",English,unknown
"When You Eat at the Refrigerator, Pull Up a Chair: 50 Ways to Feel Thin, Gorgeous, and Happy {When You Feel Anything But}",Geneen Roth,3.99,"['Nonfiction', 'Self Help', 'Health', 'Food', 'Psychology', 'Inspirational', 'Humor']",English,unknown
ليتها تقرأ,خالد الباتلي,3.0,"['Poetry', 'Romance', 'Literature', 'Nonfiction', 'Romantic', 'Literary Fiction']",Arabic,unknown
Girlchild,Tupelo Hassman,3.53,"['Fiction', 'Young Adult', 'Adult', 'Adult Fiction', 'Contemporary', 'Coming Of Age', 'Realistic Fiction', 'Abuse', 'Novels', 'Poverty']",English,unknown
"The Mark of the Golden Dragon: Being an Account of the Further Adventures of Jacky Faber, Jewel of the East, Vexation of the West, and Pearl of the South China Sea",L.A. Meyer,4.1,"['Historical Fiction', 'Young Adult', 'Adventure', 'Historical', 'Pirates', 'Fiction', 'Teen', 'Audiobook', 'Romance', 'Humor']",English,unknown
"Maximum Ride, Vol. 2","NaRae Lee (adapter/Illustrator), James Patterson",4.34,"['Manga', 'Graphic Novels', 'Young Adult', 'Fantasy', 'Science Fiction', 'Comics', 'Adventure', 'Fiction', 'Romance', 'Action']",English,unknown
Years,LaVyrle Spencer,4.22,"['Romance', 'Historical Romance', 'Historical', 'Historical Fiction', 'Fiction', 'Westerns', 'Western Romance', 'Chick Lit', 'Americana', 'Teachers']",English,unknown
Gold,Chris Cleave,3.69,"['Fiction', 'Sports', 'Contemporary', 'Adult', 'Adult Fiction', 'Family', 'Literary Fiction', 'Cycling', 'Book Club', 'British Literature']",English,mostly_male
قوم لا يتطهرون,محمد كامل حسين,3.74,['Short Stories'],Arabic,unknown
